Q1	1	1.591	2404610200
Q1	2	0.815	2592774159
Q1	3	0.766	2582282104
Q2	1	0.528	1698234913
Q2	2	0.473	1786110627
Q2	3	0.462	1778097287
Q3	1	0.612	1731040388
Q3	2	0.576	1236416421
Q3	3	0.583	1221571240
Q4	1	0.586	1239922721
Q4	2	0.587	1233709881
Q4	3	0.629	1232655868
