app.bsky.feed.like	16	113014
app.bsky.feed.post	16	22099
app.bsky.feed.repost	16	14729
app.bsky.feed.like	17	188364
app.bsky.feed.post	17	36215
app.bsky.feed.repost	17	23505
app.bsky.feed.like	18	162375
app.bsky.feed.post	18	31089
app.bsky.feed.repost	18	19940
