Q1	1	0.082	77661735
Q1	2	0.051	77638455
Q1	3	0.049	77638455
Q2	1	0.449	524868542
Q2	2	0.387	527291785
Q2	3	0.385	526590089
Q3	1	0.175	200148839
Q3	2	0.169	213949776
Q3	3	0.159	214685974
Q4	1	0.210	421180192
Q4	2	0.202	418649021
Q4	3	0.197	423219901
Q5	1	0.218	439990290
Q5	2	0.200	434208929
Q5	3	0.192	427888354
