ch-exploded-join	Q1	1	1.33	163856
ch-exploded-join	Q1	2	0.51	163808
ch-exploded-join	Q1	3	0.48	163540
ch-exploded-join	Q2	1	0.38	164124
ch-exploded-join	Q2	2	0.29	165092
ch-exploded-join	Q2	3	0.29	163928
ch-exploded-join	Q3	1	0.55	163816
ch-exploded-join	Q3	2	0.36	165196
ch-exploded-join	Q3	3	0.38	165220
ch-exploded-join	Q4	1	0.44	163348
ch-exploded-join	Q4	2	0.40	163240
ch-exploded-join	Q4	3	0.36	163284
