Q1	1	0.456	135881342
Q1	2	0.427	152857785
Q1	3	0.428	147945632
Q2	1	6.121	3168334054
Q2	2	5.367	3129362175
Q2	3	5.343	3131880535
Q3	1	1.528	134629797
Q3	2	1.338	91342947
Q3	3	1.456	96449345
Q4	1	4.274	1108744173
Q4	2	3.698	1104057766
Q4	3	3.797	1124412784
Q5	1	4.388	1379116017
Q5	2	3.890	1374025220
Q5	3	3.732	1370629597
