Q1	1	0.160	53751104
Q1	2	0.129	53623712
Q1	3	0.120	53623712
Q2	1	2.199	982049545
Q2	2	2.085	1003077647
Q2	3	2.101	999779790
Q3	1	0.366	202973131
Q3	2	0.344	200098013
Q3	3	0.354	201032787
Q4	1	0.912	537477226
Q4	2	0.805	538508576
Q4	3	0.846	539623525
Q5	1	0.900	541757704
Q5	2	0.841	551705455
Q5	3	0.843	563166101
